name,price,cuisine,reviews,Location url,location,no. of reviews,City
Raabta,?200 for one,North Indian,New,https://www.zomato.com/jalandhar/raabta-adarsh-nagar/order,Adarsh Nagar,0,Jalandhar
Raabta,?200 for one,Fast Food,New,https://www.zomato.com/jalandhar/raabta-adarsh-nagar/order,Adarsh Nagar,0,Jalandhar
Desi Tadka,?200 for one,North Indian,-,https://www.zomato.com/jalandhar/desi-tadka-1-model-town/order,Model Town,0,Jalandhar
Desi Tadka,?200 for one,Kebab,-,https://www.zomato.com/jalandhar/desi-tadka-1-model-town/order,Model Town,0,Jalandhar
Desi Tadka,?200 for one,Chinese,-,https://www.zomato.com/jalandhar/desi-tadka-1-model-town/order,Model Town,0,Jalandhar
Desi Tadka,?200 for one,Fast Food,-,https://www.zomato.com/jalandhar/desi-tadka-1-model-town/order,Model Town,0,Jalandhar
Desi Tadka,?200 for one,Mughlai,-,https://www.zomato.com/jalandhar/desi-tadka-1-model-town/order,Model Town,0,Jalandhar
Quick Delight Tasty Bites,?200 for one,Fast Food,3.5,https://www.zomato.com/jalandhar/quick-delight-tasty-bites-model-house/order,Model House,60,Jalandhar
Quick Delight Tasty Bites,?200 for one,Chinese,3.5,https://www.zomato.com/jalandhar/quick-delight-tasty-bites-model-house/order,Model House,60,Jalandhar
Quick Delight Tasty Bites,?200 for one,Shake,3.5,https://www.zomato.com/jalandhar/quick-delight-tasty-bites-model-house/order,Model House,60,Jalandhar
Desi Dhaba -37,?350 for one,North Indian,-,https://www.zomato.com/jalandhar/desi-dhaba-37-urban-estate/order,Urban Estate,15,Jalandhar
Desi Dhaba -37,?350 for one,Mughlai,-,https://www.zomato.com/jalandhar/desi-dhaba-37-urban-estate/order,Urban Estate,15,Jalandhar
Hot And Fresh,?350 for one,Fast Food,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Beverages,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Salad,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Healthy Food,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Burger,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Sandwich,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Hot And Fresh,?350 for one,Wraps,3.4,https://www.zomato.com/jalandhar/hot-and-fresh-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Diljaan Food Junction,?350 for one,Burger,New,https://www.zomato.com/jalandhar/diljaan-food-junction-1-nakodar-road/order,Nakodar Road,0,Jalandhar
Diljaan Food Junction,?350 for one,Sandwich,New,https://www.zomato.com/jalandhar/diljaan-food-junction-1-nakodar-road/order,Nakodar Road,0,Jalandhar
Diljaan Food Junction,?350 for one,Wraps,New,https://www.zomato.com/jalandhar/diljaan-food-junction-1-nakodar-road/order,Nakodar Road,0,Jalandhar
Diljaan Food Junction,?350 for one,Fast Food,New,https://www.zomato.com/jalandhar/diljaan-food-junction-1-nakodar-road/order,Nakodar Road,0,Jalandhar
Shama Dhaba Alzaika Chicken Corner,?350 for one,North Indian,New,https://www.zomato.com/jalandhar/shama-dhaba-alzaika-chicken-corner-adarsh-nagar/order,Adarsh Nagar,0,Jalandhar
Shama Dhaba Alzaika Chicken Corner,?350 for one,Biryani,New,https://www.zomato.com/jalandhar/shama-dhaba-alzaika-chicken-corner-adarsh-nagar/order,Adarsh Nagar,0,Jalandhar
Annapurna The Tasty Blessings,?350 for one,North Indian,-,https://www.zomato.com/jalandhar/annapurna-the-tasty-blessings-adarsh-nagar/order,Adarsh Nagar,10,Jalandhar
Momos Dim Sim House,?350 for one,Fast Food,-,https://www.zomato.com/jalandhar/momos-dim-sim-house-gt-road/order,GT Road,5,Jalandhar
Momos Dim Sim House,?350 for one,Momos,-,https://www.zomato.com/jalandhar/momos-dim-sim-house-gt-road/order,GT Road,5,Jalandhar
Hotel M1,?350 for one,North Indian,-,https://www.zomato.com/jalandhar/hotel-m1-shastri-nagar/order,Shastri Nagar,2,Jalandhar
Hotel M1,?350 for one,Chinese,-,https://www.zomato.com/jalandhar/hotel-m1-shastri-nagar/order,Shastri Nagar,2,Jalandhar
Daddy's Cafe & Pub,?350 for one,Chinese,New,https://www.zomato.com/jalandhar/daddys-cafe-pub-model-town/order,Model Town,0,Jalandhar
Daddy's Cafe & Pub,?350 for one,Fast Food,New,https://www.zomato.com/jalandhar/daddys-cafe-pub-model-town/order,Model Town,0,Jalandhar
Daddy's Cafe & Pub,?350 for one,North Indian,New,https://www.zomato.com/jalandhar/daddys-cafe-pub-model-town/order,Model Town,0,Jalandhar
Daddy's Cafe & Pub,?350 for one,Desserts,New,https://www.zomato.com/jalandhar/daddys-cafe-pub-model-town/order,Model Town,0,Jalandhar
Daddy's Cafe & Pub,?350 for one,Beverages,New,https://www.zomato.com/jalandhar/daddys-cafe-pub-model-town/order,Model Town,0,Jalandhar
Rainbow Rasoi,?350 for one,Fast Food,New,https://www.zomato.com/jalandhar/rainbow-rasoi-shastri-nagar/order,Shastri Nagar,0,Jalandhar
Amit Vaishno Dhaba,?350 for one,North Indian,4.3,https://www.zomato.com/jalandhar/amit-vaishno-dhaba-adarsh-nagar/order,Adarsh Nagar,649,Jalandhar
Mr. Singh Burger,?350 for one,Burger,2.8,https://www.zomato.com/jalandhar/mr-singh-burger-adarsh-nagar/order,Adarsh Nagar,70,Jalandhar
Mr. Singh Burger,?350 for one,Fast Food,2.8,https://www.zomato.com/jalandhar/mr-singh-burger-adarsh-nagar/order,Adarsh Nagar,70,Jalandhar
Hotel Kings Bar And Restaurant,?350 for one,Chinese,4,https://www.zomato.com/jalandhar/hotel-kings-bar-and-restaurant-shastri-nagar/order,Shastri Nagar,21,Jalandhar
Hotel Kings Bar And Restaurant,?350 for one,North Indian,4,https://www.zomato.com/jalandhar/hotel-kings-bar-and-restaurant-shastri-nagar/order,Shastri Nagar,21,Jalandhar
Hotel Kings Bar And Restaurant,?350 for one,Beverages,4,https://www.zomato.com/jalandhar/hotel-kings-bar-and-restaurant-shastri-nagar/order,Shastri Nagar,21,Jalandhar
Hotel Kings Bar And Restaurant,?350 for one,Mughlai,4,https://www.zomato.com/jalandhar/hotel-kings-bar-and-restaurant-shastri-nagar/order,Shastri Nagar,21,Jalandhar
Hotel Kings Bar And Restaurant,?350 for one,Fast Food,4,https://www.zomato.com/jalandhar/hotel-kings-bar-and-restaurant-shastri-nagar/order,Shastri Nagar,21,Jalandhar
Kwality Snacks & Beverages,?100 for one,Burger,-,https://www.zomato.com/jalandhar/kwality-snacks-beverages-nakodar-road/order,Nakodar Road,10,Jalandhar
Kwality Snacks & Beverages,?100 for one,Fast Food,-,https://www.zomato.com/jalandhar/kwality-snacks-beverages-nakodar-road/order,Nakodar Road,10,Jalandhar
Kwality Snacks & Beverages,?100 for one,Chinese,-,https://www.zomato.com/jalandhar/kwality-snacks-beverages-nakodar-road/order,Nakodar Road,10,Jalandhar
Kwality Snacks & Beverages,?100 for one,Beverages,-,https://www.zomato.com/jalandhar/kwality-snacks-beverages-nakodar-road/order,Nakodar Road,10,Jalandhar
Breaking Bread,?100 for one,Fast Food,3.7,https://www.zomato.com/jalandhar/breaking-bread-urban-estate/order,Urban Estate,15,Jalandhar
Breaking Bread,?100 for one,Ice Cream,3.7,https://www.zomato.com/jalandhar/breaking-bread-urban-estate/order,Urban Estate,15,Jalandhar
Breaking Bread,?100 for one,Beverages,3.7,https://www.zomato.com/jalandhar/breaking-bread-urban-estate/order,Urban Estate,15,Jalandhar
Play Town Cafe The Fun Factory,?100 for one,Fast Food,3.6,https://www.zomato.com/jalandhar/play-town-cafe-the-fun-factory-urban-estate/order,Urban Estate,53,Jalandhar
Hotel Sarovar Portico,?100 for one,Continental,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Sarovar Portico,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Sarovar Portico,?100 for one,Chinese,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Sarovar Portico,?100 for one,Fast Food,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Sarovar Portico,?100 for one,Asian,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Sarovar Portico,?100 for one,Shake,-,https://www.zomato.com/jalandhar/hotel-sarovar-portico-shastri-nagar/order,Shastri Nagar,18,Jalandhar
Hotel Maharaja Residency,?100 for one,North Indian,3.4,https://www.zomato.com/jalandhar/hotel-maharaja-residency-shastri-nagar/order,Shastri Nagar,228,Jalandhar
Hotel Maharaja Residency,?100 for one,Chinese,3.4,https://www.zomato.com/jalandhar/hotel-maharaja-residency-shastri-nagar/order,Shastri Nagar,228,Jalandhar
Hotel Maharaja Residency,?100 for one,Fast Food,3.4,https://www.zomato.com/jalandhar/hotel-maharaja-residency-shastri-nagar/order,Shastri Nagar,228,Jalandhar
Hotel Maharaja Residency,?100 for one,Seafood,3.4,https://www.zomato.com/jalandhar/hotel-maharaja-residency-shastri-nagar/order,Shastri Nagar,228,Jalandhar
Daman Food Corner,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/daman-food-corner-maqsudan/order,Maqsudan,19,Jalandhar
Laatsaab Rolls & Kababs,?100 for one,North Indian,3.9,https://www.zomato.com/jalandhar/laatsaab-rolls-kababs-1-adarsh-nagar/order,Adarsh Nagar,26,Jalandhar
Laatsaab Rolls & Kababs,?100 for one,Chinese,3.9,https://www.zomato.com/jalandhar/laatsaab-rolls-kababs-1-adarsh-nagar/order,Adarsh Nagar,26,Jalandhar
Laatsaab Rolls & Kababs,?100 for one,Mughlai,3.9,https://www.zomato.com/jalandhar/laatsaab-rolls-kababs-1-adarsh-nagar/order,Adarsh Nagar,26,Jalandhar
Vev Z Food,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/vev-z-food-model-town/order,Model Town,12,Jalandhar
Vev Z Food,?100 for one,North Indian,4,https://www.zomato.com/jalandhar/vev-z-food-model-town/order,Model Town,12,Jalandhar
Vev Z Food,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/vev-z-food-model-town/order,Model Town,12,Jalandhar
Friends Dhaba,?100 for one,North Indian,4,https://www.zomato.com/jalandhar/friends-dhaba-adarsh-nagar/order,Adarsh Nagar,20,Jalandhar
Friends Dhaba,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/friends-dhaba-adarsh-nagar/order,Adarsh Nagar,20,Jalandhar
Cafe Ginger,?100 for one,Continental,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Chinese,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Biryani,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Sandwich,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Burger,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,North Indian,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Pizza,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
Cafe Ginger,?100 for one,Ice Cream,3.4,https://www.zomato.com/jalandhar/cafe-ginger-model-town/order,Model Town,608,Jalandhar
The Lazy Monkey,?100 for one,North Indian,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Chinese,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Italian,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Finger Food,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Rolls,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
The Lazy Monkey,?100 for one,Shake,3.9,https://www.zomato.com/jalandhar/the-lazy-monkey-model-town/order,Model Town,71,Jalandhar
GCF The Chaap Hub,?100 for one,North Indian,4.2,https://www.zomato.com/jalandhar/gcf-the-chaap-hub-2-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
GCF The Chaap Hub,?100 for one,Mughlai,4.2,https://www.zomato.com/jalandhar/gcf-the-chaap-hub-2-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
GCF The Chaap Hub,?100 for one,Rolls,4.2,https://www.zomato.com/jalandhar/gcf-the-chaap-hub-2-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
The Shawarma Club,?100 for one,Lebanese,4.1,https://www.zomato.com/jalandhar/the-shawarma-club-ppr-market/order,PPR Market,177,Jalandhar
Hot Drive,?100 for one,North Indian,3.8,https://www.zomato.com/jalandhar/hot-drive-model-town/order,Model Town,13.9K,Jalandhar
Hot Drive,?100 for one,Chinese,3.8,https://www.zomato.com/jalandhar/hot-drive-model-town/order,Model Town,13.9K,Jalandhar
Hot Drive,?100 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/hot-drive-model-town/order,Model Town,13.9K,Jalandhar
Sai Puri Wale,?100 for one,Street Food,4.1,https://www.zomato.com/jalandhar/sai-puri-wale-shastri-nagar/order,Shastri Nagar,"2,836",Jalandhar
Kwality Chat Corner,?100 for one,Street Food,4.3,https://www.zomato.com/jalandhar/kwality-chat-corner-shastri-nagar/order,Shastri Nagar,219,Jalandhar
Dhanne Di Hatti,?100 for one,Street Food,4.4,https://www.zomato.com/jalandhar/dhanne-di-hatti-shastri-nagar/order,Shastri Nagar,"1,343",Jalandhar
CFC - Chicken Fried Corner,?100 for one,North Indian,3.9,https://www.zomato.com/jalandhar/cfc-chicken-fried-corner-urban-estate/order,Urban Estate,"7,181",Jalandhar
CFC - Chicken Fried Corner,?100 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/cfc-chicken-fried-corner-urban-estate/order,Urban Estate,"7,181",Jalandhar
CFC - Chicken Fried Corner,?100 for one,Momos,3.9,https://www.zomato.com/jalandhar/cfc-chicken-fried-corner-urban-estate/order,Urban Estate,"7,181",Jalandhar
CFC - Chicken Fried Corner,?100 for one,Chinese,3.9,https://www.zomato.com/jalandhar/cfc-chicken-fried-corner-urban-estate/order,Urban Estate,"7,181",Jalandhar
CFC - Chicken Fried Corner,?100 for one,Beverages,3.9,https://www.zomato.com/jalandhar/cfc-chicken-fried-corner-urban-estate/order,Urban Estate,"7,181",Jalandhar
Dumpling Hood,?100 for one,Momos,4,https://www.zomato.com/jalandhar/dumpling-hood-2-model-town/order,Model Town,836,Jalandhar
Dumpling Hood,?100 for one,Sandwich,4,https://www.zomato.com/jalandhar/dumpling-hood-2-model-town/order,Model Town,836,Jalandhar
Dumpling Hood,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/dumpling-hood-2-model-town/order,Model Town,836,Jalandhar
Everest Momos,?100 for one,Chinese,4.2,https://www.zomato.com/jalandhar/everest-momos-model-town/order,Model Town,384,Jalandhar
Fresh Avenue,?100 for one,Salad,4.1,https://www.zomato.com/jalandhar/fresh-avenue-shastri-nagar/order,Shastri Nagar,529,Jalandhar
Fresh Avenue,?100 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/fresh-avenue-shastri-nagar/order,Shastri Nagar,529,Jalandhar
Fresh Avenue,?100 for one,Beverages,4.1,https://www.zomato.com/jalandhar/fresh-avenue-shastri-nagar/order,Shastri Nagar,529,Jalandhar
Khalsa Ji Fast Food Corner,?100 for one,Chinese,4.2,https://www.zomato.com/jalandhar/khalsa-ji-fast-food-corner-model-house/order,Model House,788,Jalandhar
Khalsa Ji Fast Food Corner,?100 for one,Fast Food,4.2,https://www.zomato.com/jalandhar/khalsa-ji-fast-food-corner-model-house/order,Model House,788,Jalandhar
Krrish Food Plaza,?100 for one,Chinese,4.3,https://www.zomato.com/jalandhar/krrish-food-plaza-adarsh-nagar/order,Adarsh Nagar,"2,111",Jalandhar
Krrish Food Plaza,?100 for one,North Indian,4.3,https://www.zomato.com/jalandhar/krrish-food-plaza-adarsh-nagar/order,Adarsh Nagar,"2,111",Jalandhar
Krrish Food Plaza,?100 for one,South Indian,4.3,https://www.zomato.com/jalandhar/krrish-food-plaza-adarsh-nagar/order,Adarsh Nagar,"2,111",Jalandhar
Krrish Food Plaza,?100 for one,Fast Food,4.3,https://www.zomato.com/jalandhar/krrish-food-plaza-adarsh-nagar/order,Adarsh Nagar,"2,111",Jalandhar
Amritsari Roasted Chicken,?350 for one,North Indian,3.7,https://www.zomato.com/jalandhar/amritsari-roasted-chicken-ppr-market/order,PPR Market,124,Jalandhar
Amritsari Roasted Chicken,?350 for one,Chinese,3.7,https://www.zomato.com/jalandhar/amritsari-roasted-chicken-ppr-market/order,PPR Market,124,Jalandhar
Royal King Hungry Hut,?350 for one,Pizza,4.4,https://www.zomato.com/jalandhar/royal-king-hungry-hut-shastri-nagar/order,Shastri Nagar,43,Jalandhar
Royal King Hungry Hut,?350 for one,Sandwich,4.4,https://www.zomato.com/jalandhar/royal-king-hungry-hut-shastri-nagar/order,Shastri Nagar,43,Jalandhar
Royal King Hungry Hut,?350 for one,Fast Food,4.4,https://www.zomato.com/jalandhar/royal-king-hungry-hut-shastri-nagar/order,Shastri Nagar,43,Jalandhar
Royal King Hungry Hut,?350 for one,Burger,4.4,https://www.zomato.com/jalandhar/royal-king-hungry-hut-shastri-nagar/order,Shastri Nagar,43,Jalandhar
Royal King Hungry Hut,?350 for one,Wraps,4.4,https://www.zomato.com/jalandhar/royal-king-hungry-hut-shastri-nagar/order,Shastri Nagar,43,Jalandhar
La Masala,?350 for one,North Indian,3.5,https://www.zomato.com/jalandhar/la-masala-ppr-market/order,PPR Market,27,Jalandhar
La Masala,?350 for one,Chinese,3.5,https://www.zomato.com/jalandhar/la-masala-ppr-market/order,PPR Market,27,Jalandhar
La Masala,?350 for one,Kebab,3.5,https://www.zomato.com/jalandhar/la-masala-ppr-market/order,PPR Market,27,Jalandhar
La Masala,?350 for one,Mughlai,3.5,https://www.zomato.com/jalandhar/la-masala-ppr-market/order,PPR Market,27,Jalandhar
Urban Dhaba,?350 for one,Chinese,3.7,https://www.zomato.com/jalandhar/urban-dhaba-urban-estate/order,Urban Estate,12.6K,Jalandhar
Urban Dhaba,?350 for one,Beverages,3.7,https://www.zomato.com/jalandhar/urban-dhaba-urban-estate/order,Urban Estate,12.6K,Jalandhar
Urban Dhaba,?350 for one,Burger,3.7,https://www.zomato.com/jalandhar/urban-dhaba-urban-estate/order,Urban Estate,12.6K,Jalandhar
Urban Dhaba,?350 for one,Italian,3.7,https://www.zomato.com/jalandhar/urban-dhaba-urban-estate/order,Urban Estate,12.6K,Jalandhar
Urban Dhaba,?350 for one,Pizza,3.7,https://www.zomato.com/jalandhar/urban-dhaba-urban-estate/order,Urban Estate,12.6K,Jalandhar
Shama Chicken Corner,?350 for one,Biryani,-,https://www.zomato.com/jalandhar/shama-chicken-corner-rama-mandi/order,Rama Mandi,10,Jalandhar
Shama Chicken Corner,?350 for one,Lebanese,-,https://www.zomato.com/jalandhar/shama-chicken-corner-rama-mandi/order,Rama Mandi,10,Jalandhar
Shama Chicken Corner,?350 for one,North Indian,-,https://www.zomato.com/jalandhar/shama-chicken-corner-rama-mandi/order,Rama Mandi,10,Jalandhar
Kwality Wall's Frozen Dessert and Ice Cream Shop,?350 for one,Ice Cream,4.6,https://www.zomato.com/jalandhar/kwality-walls-frozen-dessert-and-ice-cream-shop-1-rama-mandi/order,Rama Mandi,104,Jalandhar
Kwality Wall's Frozen Dessert and Ice Cream Shop,?350 for one,Desserts,4.6,https://www.zomato.com/jalandhar/kwality-walls-frozen-dessert-and-ice-cream-shop-1-rama-mandi/order,Rama Mandi,104,Jalandhar
Kitchen 24,?350 for one,Rolls,4,https://www.zomato.com/jalandhar/kitchen-24-shastri-nagar/order,Shastri Nagar,28,Jalandhar
Kitchen 24,?350 for one,Fast Food,4,https://www.zomato.com/jalandhar/kitchen-24-shastri-nagar/order,Shastri Nagar,28,Jalandhar
The Chocolate Room,?350 for one,Beverages,3.8,https://www.zomato.com/jalandhar/the-chocolate-room-model-town/order,Model Town,503,Jalandhar
The Chocolate Room,?350 for one,Continental,3.8,https://www.zomato.com/jalandhar/the-chocolate-room-model-town/order,Model Town,503,Jalandhar
The Chocolate Room,?350 for one,Mexican,3.8,https://www.zomato.com/jalandhar/the-chocolate-room-model-town/order,Model Town,503,Jalandhar
The Chocolate Room,?350 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/the-chocolate-room-model-town/order,Model Town,503,Jalandhar
